video_id,video_title,comment_date,comments,like_count,label_highlow
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:22:20Z,It          s  refreshing  to  have  someone  intelligent  and  respectable  going  into  office  again    br        br      Trump  was  all  about  open  racism  and  hateful  division  and  finally  he  will  be  thrown  out      ,10.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:21:53Z,It          s  SO  refreshing  listening  to  Biden  who  is  actually  talking  and  acting  like  a  proper  leader    Well  done  and  congratulations  America    Good  luck  with  healing  your  country      in  all  ways    Greetings  from  Norway      ,15.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:21:07Z,Breathing  a  sigh  of  relief  from  Canada        Welcome  back  to  the  world  of  normal    ,29.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:21:05Z,Congratulations  USA        You  have  a  real  leader  now  ,39.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:15:33Z,He          s  so  right  that  we  need  to  stop  this  hatred  between  the  parties  ,11.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:14:12Z,Pwease  someone  tell  me  Im  not  the  only  one  crying  this  is  BeAuTiFuL,16.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:11:21Z,When  Joe  runs  out  is  everything  i  cried,40.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:08:56Z,Congratulations  America    your  back      All  the  way  from  Canada    ,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:07:03Z,Biden  has  such  a  full  heart    you  can  see  it  in  the  way  everyone  treats  him  and  his  family  hugs  and  kisses  him    Such  a  beautiful  view  ,38.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:05:00Z,Omg  a  real  speech  finally  after      years          God  bless  us  all    God  bless      now  thats  how  a  real  president  sounds  like,71.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T14:00:30Z,You  go  Joey  boy  all  the  best  along  the  way  more  love  from  the  heart  in  the  eyes  of  God  we  PRAY  amen  praise  the  lord  ,21.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:54:32Z,Even  through  these  trying  times  I  never  lost  faith  in  this  incredible  country    br      God  bless  you  Americans      br      From  Italy,87.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:50:30Z,Look  at  that  we  have  a  classy  first  lady  who  doesn          t  look  pissed  off  all  the  time,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:42:18Z,Finally  a  speech  with  more  than  elementary  school  vocabs,48.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:41:20Z,I  never  cried  before  when  this    happened  but  this  was  so  emotional  as  F  ,34.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:37:11Z,This  is  so  emotional    cause  it  feels  like  in  a  movie  when  the  heroes  defeat  the  vilains  and  everyone  gets  a  happy  ending,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:32:59Z,I          m  so  happy  for  my  American  friends    love  from  M  xico        ,31.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:23:07Z,It  s  like  when  Simba  came  back  to  take  pride  rock  from  Scar,304.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:22:18Z,These  past  days  have  been  more  exciting  to  me  than  during  our  own  elections    I  had  tears  in  my  eyes  watching  Biden          s  speech    THESE  are  the  United  States  we  used  to  know  and  love    Congratulations  and  greetings  from  Germany  ,355.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:20:23Z,From  the  UK    with  the  deepest  goodwill    congratulations  Mr          You  are  most  welcome  ,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:18:35Z,I  m  so  happy    I  cried  a  little  bit  during  this    What  a  refreshing  experience  this  was    First  time  I  ve  ever  voted    So  happy  it  counted  ,6.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:18:34Z,As  a  German  watching  this  made  me  feel  incredibly  happy  and  relieved    feeling  with  all  Americans  with  character    respect  and  standing  for  humanity    equality  and  unity    This  is  so  important  for  your  country  and  our  planet    Ahh    there  is  a  tear  of  joy      ,21.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:18:04Z,It  s  his  energy  for  me  ,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:17:20Z,WE  DID  IT  EVERYONE    Now  let          s  heal  the  nation  ,21.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:16:41Z,From  Europe    Congratulations  America    And  thank  you  for  putting  a  decent  engine  in  front  of  the  train  again    You  had  us  worried  for  a  while  but  it          s  okay    We  have  also  had  major  setbacks  in  our  history  and  we  have  made  bad  choices    The  past  four  years  was  a  test  and  a  challenge    It  was  a  message  to  your  politicians    And  even  though  it  was  a  rough  four  years    I  believe  them  to  be  necessary  for  you  to  rediscover  the  essentials  of  your  country    Trial  and  error  my  friends    No  shame  in  that    So    make  things  right  and  give  us  a  call    We  have  things  to  do  and  a  world  to  unite  and  save  ,11.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:12:25Z,Lovely  to  hear  Tom  Petty  played  at  the  end  of  the  speech    Reclaimed  for  the  values  that  he  believed  in    ,16.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:06:47Z,I  don          t  know  why  but  him  jogging  is  such  a  Joe  Obama  meme  mood,349.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:05:45Z,NOTE        He  ran  up  the  ramp  ,56.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:05:32Z,I  like  presidents  who  don  t  call  the  military      losers    ,493.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:04:08Z,Congratulations  to  JOE  BIDEN    Congratulations  from  MALAYSIANS            ,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:03:38Z,So  refreshing  to  listen  to    It  s  been  a  long  incoherent      years      ,195.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T13:03:16Z,My  heart  is  so  filled  with  joy        and  great  admiration        for  them  both    My  pray  is  that  the  God  they  serve  will  send  his  angels  to  camp  around  them  night  and  day    ,51.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:59:26Z,  quot  We  will  not  lead  by  the  example  of  our  power    but  by  the  power  of  our  example    quot      Joe  Biden            br        br      Thank  you  Mr    President  for  this  amazing  speech    Welcome  back  America  ,47.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:59:04Z,International    amp    galactic  RESPECT  has  just  gone  UP  EXPONENTIALLY  without  TRUMP,11.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:58:07Z,He  will  be  a  president  for  ALL  americans    not  only  for  the    quot  Red  quot    part    THAT          S  how  a  president  should  be    Unite    not  seperate    br      Thanks  Joe  and  Kamala    you  will  truly  make  America  Great  Again  ,118.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:56:40Z,Congratulations  from  Vienna  Austria          and  Thank  you  ,9.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:54:32Z,His  little  run  is  the  cutest  thing  I  ve  ever  seen  lol,269.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:52:14Z,A  proper  presidential  speech  that  I  haven  t  heard  for      years    Congrats  from  ,48.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:51:27Z,Finally    Proud  congratulations  from  Norway    The  world  took  a  great  step  towards  balance  again  ,66.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:50:07Z,Oh  my  god    What  an  amazing  speech  he  gave    I  was  beyond  moved      tears  actually  came  to  my  eyes    I  am  finally  almost  completely  at  peace    When  he  finally  moves  in  on  January        I  will  be    Then  the  fireworks    what  a  piece  of  work    How  did  they  manage  that  magnificent  show  in  such  a  small  amount  of  time  ,17.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:48:50Z,This  is  what  a  POTUS  looks  and  sounds  like  ,10.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:47:24Z,welcome  back  America    we  love  you    greetings  from  France,29.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:46:04Z,Congratulations  and  wishing  you  all  the  best  for  your  Presidency  Joe  Biden    God  Bless  ,21.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:45:47Z,GOD  BLESS  YOUTHANK  YOU    JESUS      FOR  THIS  CHANGE  FOR  THE  USA      FOR  BETTER    LIFES          ,9.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:45:38Z,America          s  bully  has  been  vanquished    Our  darkest  chapter  has  ended  at  last  ,95.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:45:24Z,OMG        I          m  crying  of  JOY      ,9.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:45:05Z,Congrats  Biden    from  Nepal    God  bless  you  ,32.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:44:59Z,Inclusive    inspirational  and  presidential    Everything  Trump  isn          t    ,243.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:44:59Z,Great  delivery    powerful  speech    Joseph  Robinette  Biden    we  validate      ,44.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:44:32Z,I          m  from  Italy  and  I          m  crying    This  is  moving  me    So  happy  for  you  Americans  and  for  the  entire  world,22.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:42:39Z,I          m  so  happy    I  can          t  stop  crying    this  is  beautiful      lt    ,29.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:42:29Z,Huge  congrats  from  Europe    Seeing  that  this  election  finally  came  to  a  good  end  now  makes  me  very  happy  and  I  m  looking  forward  to  a  great  common  future  with  Biden  and  Harris  full  of  peace    confidence  and  solidarity  ,93.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:42:08Z,I  m  moved  by  this  and  I  m  not  even  american      great  man  you  chose,33.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:37:21Z,Congratulations  America    Love  from  ,7.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:22:02Z,The  American  people  have  spoken    br        Trump      YOU  RE  FIRED    ,57.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:13:26Z,Tears  in  our  eyes  too      love  from  South  Africa,10.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:12:52Z,Great  speech  sending  big    all  the  way  from  ,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:12:12Z,Americans  have  waited      years  for  a  speech  like  this    It  was  finally  delivered      Biden          ,84.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:12:08Z,I  like  Presidents  who  don          t  fixate  on  crowd  size    rant  about  windmills  and  windows    or  spend  time  mocking  others  ,415.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:11:45Z,Why  am  I  getting  emotional  when  I          m  not  even  American  ,66.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:10:53Z,Why  does  it  feel  like  I          m  watching  the  end  of  a  movie  after  it  has  reached  its  happy  ending      br      Anyone  else  getting  the  vibes    ,282.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:09:57Z,My  heart  LEAPS  for  joy  watching  this    ,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:06:36Z,As  a  German  I  must  say  that  I  have  tears  in  my  eyes  due  to  this  result    br      I  am  happy  and  overwhelmed  that  Americans  have  made  the  right  decision  for  themselves  and  the  whole  planet    I  am  espacially  happy  for  all  my  black  brothers  and  sisters  who  have  suffered  under  a  racist  president    God  bless  you  all    God  bless  America  ,188.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:06:29Z,Finally  someone  who  will  actually  lead  and  not  just  suddenly  change  their  mind  within        hours  and  cause  problematic  situations  for  everyone  related    ,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:03:28Z,A  great  moment  in  the  history  of  the  US,14.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T12:03:11Z,I  might  can          t  hear  or  see  him    but  I  can  feel  his  holy  spirit    and  he  hear  my  prayers    so  I  casted  my  vote  with  God  because  I  knew  he  was  going  to  put  Joe  Biden  in  position  by  his  willing  to  be  president  of  the  United  States,11.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:59:52Z,I          ll    have  what  he          s  having    br        br        br        br        br        br        br            When  Harry  Met  Sally,24.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:57:27Z,  Elohim  frustrates  the  plans  of  the  wicked    so  the  work  of  their  hands  will  not  prosper  ,6.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:52:14Z,Soon  Trump  will  not  be  able  to  enter  the  White  House    br        br      Why    br        br      Because  it  is  For  Biden    br        br      ,58.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:50:37Z,  quot  The  President  who  does  not  see  the  red  states  or  the  blue  states      only  United  States    quot  ,117.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:39:55Z,  quot  The  African      American  should  up  for  me    I  got  ur  bakc  quot  ,14.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:37:57Z,Oh  what  a  beautiful  morning  br      Oh  what  a  beautiful  day  br      I          ve  got  a  wonderful  feeling  br      Everything          s  going  my  way  ,35.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:34:16Z,it          s  sad    i  had  forgotten  what  a  president  sounds  like    this  gave  me  life  ,579.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:30:36Z,I  m  Norwegian  and  this  speech  inspires  me  and  gives  me  hope  for  the  world,44.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:30:33Z,Joe  will  be  the  first  president  that  my  baby  son  will  remember    That  fills  my  heart  in  ways  that  I  never  anticipated  ,38.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:30:12Z,Congratulations    America    from  your  long  standing  friends  in  Denmark    We          ve  missed  you    Welcome  home  ,203.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:30:08Z,Finally    a  speech  that  doesn          t  sound  like  it  was  spoken  off  the  cuff,339.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:28:43Z,It          s  was  like  America  was  placed  under  a  spell  and  didn          t  think  straight  under  Trump    character    care    brotherhood    true  love    dignity    decency  and  honor  were  lost  and  the  whole  world  watch  as  the  world  power  became  a  reality  show    br      God  can  use  anyone  even  Biden  ,85.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:27:49Z,A  new  era  begins  ,1452.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:27:44Z,Congratulations  to  the  new  elect  president  Sir  Joe  Biden  and  VP  Kamala  Harris    We  are  so  proud  you    Love  from  Philippines    God  bless  America  ,35.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:24:23Z,And  we  rise  up  for  hope    love    and  respect  ,47.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:24:15Z,From  Europe      that  was  magic    this  is  the  start  of  America  being  a  respected  nation  once  again  very  refreshing  to  hear  a  proper  respected  leader  speak  like  that  after      years  of  a  sleazy  lying  clown      Well  done  America  ,58.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:23:58Z,This  was  beautiful        ,15.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:23:57Z,I  guess  you  really  are            rounding  the  turn            now  Donald  ,15.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:23:08Z,From  France      so  happy  for  you    Back  to  normality    compassion  and  solidarity  ,94.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:23:06Z,HEHEHEHE  HE  S  OFF  TO  A  RUNNING  START        ,29.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:22:15Z,The  Best  feeling  Ever  waking  up  knowing  you          re  the  president  ,66.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:22:03Z,I  never  knew  there  were  sooo  many  Biden  supporters  like  this      br      I  am  one    Haha        br      Must  attend  the  inauguration    ,28.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:20:48Z,This  is  what  a  leader  should  sound  like,13.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:20:33Z,The  Americans  approved  the  much  needed  Biden  vaccine  to  begin  to  heal  ,23.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:20:02Z,Biden  came  running  out  like  the  Ultimate  Warrior  in  the                s    I          m  still  hearing  the  theme  tune  in  my  head  ,124.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:19:21Z,Not  gonna  lie    got  a  little  choked  up  during  this  speech  and  I          m  not  even  American    Congratulations  USA  ,241.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:17:47Z,Apart  from  the  American  flag    I  don          t  see  any  party  flag  br      I  admire  that  beauty  as  a  nation,151.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:15:33Z,I  swear    this  gave  me  chills  and  yet  I          m  not  American    But  I  feel  like  one  today,9.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:14:44Z,Finally  I  can  start  to  stop  listening  to            First  night  I  slept          I  just  hope          doesn          t  active    quot  The  Proud  Boys  quot    to  burn  down  the  country        ,15.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:13:08Z,It  s  your  turn  Joe        please  do  good  and  be  a  great  leader  of  the  US  of  A            b    a  href    http      www  youtube  com  results  search  query        bidenharris              BIDENHARRIS            a      b  ,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:10:43Z,BREAKING  NEWS    We  have  just  learned  Abraham  Lincoln  voted  for  Joe  Biden,39.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:09:19Z,A  man  who  suffered  so  much    said  goodbye  to  his  son    his  wife  and  daughter  in  the  hardest  way    and  still  found  the  power  to  rise  up  and  save  this  nation  instead  of  living  his  retirement  with  ease    I  have  nothing  but  respect    love    blessings  and  gratitude  to  you  Mr    President  ,404.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:09:03Z,The  amount  of  relief  after  hearing  this  speech  was  just  unexplainable    absolutely  beautiful    A  moment  I  will  never  forget    God  bless  this  country  ,127.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:05:44Z,Now  THIS  is  MY  PRESIDENT  I  am  SO  HAPPY    amp    PROUD  TO  SAY              ,46.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:05:06Z,Such  a  outstanding  speech  that  we  need  at  this  moment  in  history    with  many  has  died  from  the  covid  and  those  whom  have  lost  jobs  etc        ,46.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T11:00:09Z,Teared  up  towards  the  end  there    Huge  love  from  the  UK,20.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:59:59Z,God  bless  everyone  who  reads  this      ,17.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:58:50Z,So  happy  to  have  a  moral  person  with  honesty    integrity  and  intelligence  be  our  leader  again    ,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:58:34Z,Just  a  classy  speech    no  insult    no  disrespect    no  immaturity  ,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:57:37Z,No  insults    no  offenses    Just  full  and  friendly  sentences    How  far  have  we  come  to  cherish  this  as  something  extraordinar    ,22.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:57:12Z,That  was  quite  a  speech  from  an  allegedly  dementing  sleepy  person  ,41.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:55:49Z,  quot  They  are  not  our  enemies    They  are  Americans    quot    br        br        Joe  Biden            ,502.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:50:50Z,  quot  There  is  no  RED  STATE  or  BLUE  STATE      it          s  UNITED  STATES    quot    Woah    America  needed  this  from  long    Love  from  India  ,92.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:50:19Z,It  s  so  satisfying  to  hear  something  presidential  after  so  long            Well  done  America  ,85.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:49:48Z,I  just  want  to  give  him  a  hug  ,17.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:48:57Z,Just  like  that    Christmas  came  early  in            ,75.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:47:00Z,Congratulations  to  all  people  in  USA      and  we  in  the  rest  of  the  world  feel  a  big  relief  that  we  are  able  to  take  your  great  country  serous  again    Love  from  Sweden  ,40.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:44:50Z,From  New  Zealand  we  are  so  happy  for  normality    We  have  family  over  in  America      this  is  so  amazing,11.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:42:58Z,Should          ve  said      quot  The  most  votes  ever  cast  to  a  presidential  ticket          million    and  counting    quot  ,335.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:41:12Z,Welcome  back  Coherence      Gosh    how  I  missed  you  ,41.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:40:33Z,I  am  happy  to  see  everyone  smiles    Good  years  ahead  for  USA  ,13.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:39:55Z,Why  is  this  getting  me  hyped  up    I          m  not  even  American,89.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:39:28Z,This  is  the  first  presidential  speech  I          ve  listened  to  from  start  finish  in      years,351.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:36:50Z,  a  href    https      www  youtube  com  watch  v  eolEz  jU  vs  amp  t      m    s                  a    they  thought  it  was  an  assassination  attempt  ,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:36:03Z,  y  living  in  USA    this  is  such  a  relief    I  m  crying  ,15.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:35:55Z,I  haven          t  voted  in      years    but  I  voted  for  this  guy  now  it          s  time  for  him  to  live  up  to  that  vote    My  first  time  voting  was  in            and  I  voted  for  Obama  it  was  worth  it  for  me  then    Let          s  see  if  this  guy  was  worth  it  ,10.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:32:30Z,The  resurrection  of  JFK        br      Sincere  congratulations  from  the  heart  of  Africa,12.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:27:53Z,He  is          years  old      in  shape  and  still  can  jogging  n  have  very  good  memory      i  shame  of  myself,46.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:27:48Z,FINALLY  THIS  NIGHTMARE  IS  COMING  TO  AN  END        It  s  been  too  long      ,9.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:26:22Z,One  of  the  Best  Presidential  speech  l  have  heard  in  my  life  time  congrats  Sir  ,103.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:25:58Z,Whoa    Age          and  got  that  knee  to  run  with  good  posture    Damn    hope  me  too  when  I  reach  this  age    Congratulations  America        br        br        Corrected    Age  is        ,40.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:24:47Z,Icing  on  the  cake    The  music  will  be  much  better  in  this  administration  ,156.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:22:22Z,  quot  If  we  can  decide  not  to  cooperate    than  we  can  decide  to  cooperate    quot    Congratulations  America    on  having  elected  a  true  leader    Greetings  from  the  Netherlands,309.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:21:55Z,Congratulations  America        br      So  long  a  president  started  with  quot  my  fellow  Americans  quot    br      America  is  back    ,148.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:21:23Z,I          m  so  proud  of  the  new  elected  president  of  the  United  states  of  America  Joe  Biden  may  God  bless  you  and  your  family  ,45.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:20:09Z,I  will  never  seized  to  love  this  moment  One  of  the  best  moment  of  my  life    tears  of  joy  right  now    Thank  you  America  ,80.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:20:07Z,  beautiful  speeches    beautiful  people    beautiful  ceremony        and  hope  for  a  much  better  future    I  am  not  american    but  this  makes  me  soo  happy  that  I  am  having  goosebumps  all  over      ,8.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:14:31Z,Joe          s  speech  brought  tears  to  my  eyes      and  I          m  not  even  an  American    br      America      you          re  in  safe  hands  again  ,28.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:14:27Z,Good  on  Yah  Joe    congratulations  from  Western  Australia  and  all  of  Australia  ,7.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:13:47Z,This  is  leadership    This  is  humanity  this  is  humility  even  in  victory  be  humble  ,36.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:13:27Z,Dignity  and  class      Haven          t  seen  that  in  about      years  ,7.0,0
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:12:55Z,  a  href    https      www  youtube  com  watch  v  eolEz  jU  vs  amp  t    m    s                a      the  Bible  tells  us  there  is  time  for  everything      Now  this  is  the  time  to  heal          I  love  that        ,84.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:12:08Z,Goosebumps    Tears  of  joy    Congratulations  to  the  American  people  and  indeed  the  entire  world  ,89.0,1
eolEz_jU-vs,Joe Biden addresses the nation after election victory,2020-11-08T10:11:41Z,America  is  the  land  of  hope  the  stronghold  of  democracy  ,15.0,0
