video_id,video_title,comment_date,comments,like_count,label_highlow
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:53:23Z,calls for every American to unify   with the exception of white people who will be classified as   White Supremacists  and everyone that voted for Trump who is either a  Domestic Terrorist   or a  White Supremacist ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:52:07Z,God help us all with this new administration  This is a very sad day for American  ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:46:04Z,And this is exactly why Biden beat Trump because he ACTUALLY MAKES SENSE WHEN HE TALKS   ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:42:56Z,The villains who robbed the people gathered  recruited soldiers  judges to protect their orgy  and feast ,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:37:30Z, quot Remember  switching to your pistol is always faster than reloading  quot  br    Sun Tzu  The Art of War,129.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:36:54Z, quot I     ll have two number nines  And number nine large a number six with extra dip  Two number        s one with cheese  and a large soda quot   big smoke,44.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:36:02Z, Friends that want to stay friends don t talk about politics or religion   Cole Phelps,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:35:20Z, quot I only touch children in front of their parents  I     m not a pedophile  I     m an opportunist  that     s how I became President of this great country  together  we will touch one another quot    Biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:34:30Z, I shit the bed before I woke up this morning    joe Biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:34:14Z, quot Get strapped or get clapped quot  br    George Washington or something idk,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:31:45Z,     Cheaters never Prosper  Till they Run as a Democrat  quot  br    br    John Wilkes Booth,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:28:45Z, quot An eye for an eye makes the whole world blind quot ,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:25:55Z,CNN is an embarrassment to the USA and journalism in general     lost all credibility  Only the woke leftist socialist parasites is still watching this BS    ,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:25:14Z,WHITE HOUSE IS NOW CALLED TRAITOR  JOES       ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:24:49Z, quot All the comments are quotes because the ones giving criticism are being deleted quot    Somebody probably,23.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:22:24Z,Well well well  if it isn     t the most unkind corrupt president in history  and he     s only just in office   ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:21:30Z, quot Wait why is everyone quoting things  quot    me who actually doesn     t know and wants someone to tell me why,60.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:14:21Z,I like how CNN hasn     t showed the protest going on in Portland and other cities and how antifa destroyed the demorats headquarters and then try to breach a ice building  The antifa protesters were holding signs saying they don     t want Biden they want revenge  That should show you all you need to know about CNN the fake media  There isn     t going to any peace or unity in this country as long as the fake media keeps being propagandist for the tyrannical demorats ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:13:52Z, quot Listen man  here     s the deal quot       Joe Biden,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T09:02:02Z, You can t see me    John Cena,74.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:57:13Z, quot Cheese whiz is the particle composition of atoms quot    Albert Einstein,9.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:53:29Z,     for the big man  isn t that right Joe ,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:50:29Z, Why y all putting comments like this  br    Myself,68.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:49:15Z, They did their doody  br     Joe Biden,28.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:45:34Z,Just to be clear   It     s over  the transition is complete  The codes  country and powers of the U S  Constitution and U S  Congress are back in the hands of a sane man  God Bless America ,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:42:44Z, quot To infinity and beyond  quot    Buzz Lightyear,50.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:41:25Z, quot Live  laugh  love  quot     Ted Bundy,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:31:20Z, a href  https   www youtube com watch v LGukNIEIhTU amp t  m  s        a     I thought he was gonna say  quot And we can make America once again  GREAT AGAIN quot  ,8.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:31:14Z, quot If you dont vote for me you aint black quot   br    br     Old rich white guy,18.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:30:51Z, quot If you dont vote for me you aint black quot    Old rich white guy,13.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:30:31Z, quot This one is for the boys with the boomin system top down AC with the coolin system quot   Nicki Minaj,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:30:11Z,Beautiful speech  this is a special day  br   I m sorry I didn t vote for you  but it s my lost  I do support everything you say today  I ve been able to became a citizen here    I procrastinated too long  I m going to do different now  br   Hope your good civic speech is as inspiring too everyone who calls This Land Our Home ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:28:41Z, Where s my meth  br    Hunter Biden,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:26:33Z, quot I am your father  quot    Darth Vader,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:24:58Z, quot All men and women created equal by the     goo   you   know   the thing     quot    Joe Biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:20:52Z,Biden has already pissed off Canada  And that     s extremely hard to do ,8.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:16:36Z, With great power  comes great responsibility   Uncle Ben,34.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:15:58Z, The USA has never been not great  American will make her more great  a wish from a Chinese,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:14:56Z, quot Who else is just reading the comments and not watching the video quot    Youtube commenter,16.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:12:42Z, Who the fook is that guy    Conor McGregor,10.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:11:25Z,Rip America  ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:07:01Z, We re in the endgame now      Dr  Stephen Strange,26.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:06:14Z, quot Jesus christ that     s Jason Bourne  quot    Craig Jeffers,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:03:34Z, quot True colours of a man are seen once handed power quot  br     Mcloise jnr,73.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:02:00Z, My name is Jeff    Tanning Chattum,14.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T08:00:05Z, We didn t choose this life  We are just living it    Five Hargreaves,6.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:57:12Z, quot Poor kids are just as bright as  white kids quot    Joe Biden,18.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:54:28Z,The most forgettable speech in inauguration history ,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:53:13Z,  OMG  the clown is so ugly and dull   br   Amal,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:48:47Z, quot Shove it in me shitta quot    Hillary Clinton,12.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:45:14Z, quot My name is Joe Biden and I love ice cream quot   Joe Biden,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:44:46Z, quot Poor kids are just as smart as white  kids quot    Joe Biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:44:02Z, quot If you dont vote for me then you ain     t black quot     br    br    Joe Biden,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:36:59Z, quot You can pick your friends  and you can pick your nose    but you can     t pick your friends nose quot    Chuck Norris,65.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:35:05Z, And ole cornpop  would beat the rust out of   oh no you know the thing   Joe Biden ,27.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:33:19Z, quot I     ll have the tuna fish burrito quot    Bernie Sanders,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:30:21Z, quot Imagine making up quotes to hide dissenting opinions because disagreements in values exist quot   Sun Tzu   i Art of War  i ,8.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:29:04Z, quot  Why are all the comments in this comment section quotes  quot    Me,65.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:24:47Z, Anger give motivation without purpose     Master Yi,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:20:38Z, We all want to help one another  human beings are like that    Charlie Chaplin,24.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:20:11Z, quot I want to be the very best  like no one ever was  quot   Ash Ketchum,209.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:19:07Z, There is not a thin line between love and hate  There is   in fact   a Great Wall of China with armed sentries posted every    feet between love and hate     Dr  Gregory House,61.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:17:26Z, quot Video killed the radio star  quot  br    Albert Einstein,63.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:16:39Z, quot Pepperidge Farms remembers  quot  br    br   Orville Redenbacher,12.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:14:03Z, for a multi billion dollar company  why this shit in    p    me,210.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:12:45Z,War begins in middle east,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:11:58Z,As Chris Wallace said today  Best inaugural speech since     ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:11:55Z, quot I am become death  the destroyer of worlds  quot   Gandhi probably,20.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:10:59Z, Bad luck to kill a seabird     Thomas Wake,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:07:42Z, quot Don     t stop believing  hold on to that feeling quot    Arnold Schwarzenegger,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:07:32Z, quot My milkshake brings all the boys to the yard  quot  br     Kelis,31.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:07:23Z, You either die a hero  or live long enough to see yourself become the villain    Harvey Dent,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:05:09Z, I never said that bullshit   br    br     Mark Twain,39.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:04:44Z,I lead an effective stratergy to mobilize Truedinadionaturedepressure br    Joe Biden,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:04:35Z, Do you know the muffin man    Gingy  Shrek ,76.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:03:55Z,To all trump cult members  br    br   Like you told us in      br    quot Get over it you lost  br   he     s your president now quot ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T07:00:15Z,CNN Fake News br               DJT  ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:58:07Z, Everyone in this comment section needs to shut up  I m trying to sleep   br    br    brian,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:57:05Z,The earth is flat    br                    CNN     ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:56:38Z, quot Oh no you di     in     t  quot  br    br     William Shakespeare,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:56:27Z, quot They     re not after me  they     re after you and i     m in the way quot  Trump     ,9.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:55:46Z,Joker Biden will go down  on anyone   br    br                  Battman  ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:54:28Z, quot it     s time for change quot  br   Likes for me as a Kenyan ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:54:23Z,Burn down cities    br                    Antifa      ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:51:16Z, Stuck in a washer machine I see  br    br     Astronaut  doctor  delivery guy  firefighter  police officer  servicemen  footballer   br    Johnny Sins,12.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:50:56Z, quot Everyone has a plan until they get punched in the mouth  quot    SpongeBob,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:50:03Z, quot Cry for racial justice some     years in the making quot  Uh wut,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:49:14Z, quot Listen with your ears quot    old Chinese proverb,71.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:48:38Z,Corn pop was a bad dude  joe biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:47:12Z, It s over Anakin  I have the high ground     General Grievous,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:45:54Z, No ID No Entry  Security Guard,26.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:44:52Z, quot The world is watching quot    the world,10.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:43:40Z, quot Poor kids are just as bright as white kids quot  Joe Biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:42:46Z, quot She told me she was    quot    Joe Biden,8.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:36:16Z, No matter what temperature a room is  it s always room temperature   br     Some Dude,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:35:27Z, quot I     m a Goofy Goober quot  br    Sponge Bob,20.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:32:44Z, Ah Shit   Here we go again   br    Carl  CJ  Johnson,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:29:51Z,Trump  you     re fired     ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:29:42Z,I     m here to read comments but found qoutes instead,186.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:27:41Z, The snack that smiles back   Goldfish,165.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:25:28Z, quot I can     t think of any quotes to say quot    help,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:23:26Z,It     s such a breath of fresh air to have a president actually sound profound and intelligible again ,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:23:22Z, That s a well dressed black man   br     Biden,9.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:22:26Z, All you had to do was follow the damn train CJ  br    Big Smoke,99.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:22:09Z,I believe in what he     s saying  There     s a lot of work to get done ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:19:20Z,Why are all the comments quotes ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:18:08Z,One of first EO he signed later was US rejoining the WHO rather than demand they work to close the Asian Wet Markets where covid originated  Scary start to day one ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:17:10Z,The first Black man to lose his job under Biden  Surgeon General responds to being pushed out br   Jerome Adams left like he came into the office of Surgeon General  With class  br    br   by Carl Durrek   January         ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:13:13Z, quot Trixie stop biting my toes quot  br   Me  to my kitten just now,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:08:34Z, quot Don     t believe everything you read on the internet quot    Abraham Lincoln,34.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:07:38Z,I never knew Biden was such a great speaker   br   He     s comparable to Obama   br   Great choice America   br   Applaud yourselves ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:07:11Z, Come here cutie pie   br    br    Jeff,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:03:00Z, quot help i     ve escaped from kevin spacey     s basement  help me  quot    stewie griffin,12.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T06:01:00Z,My whole soul is in this  Bringing America together    President Joe Biden,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:57:23Z,This a Joke right   A guy with TWO Brain surgeries is the US president   Wow ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:56:06Z,I will win this election  with or without your vote  br   Joe Biden,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:55:47Z, quot Hey little piss baby  quot  br    br        gecs,10.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:54:17Z,You think Obama writes his speeches  I hear Barack in my head when Joe is talking,15.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:52:42Z, quot It don     t matter if you win by an inch or a mile  Winning     s winning  quot   br    br     Dominic Toretto,41.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:52:15Z,Love My President ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:52:07Z,All bots speaking   stolen presidency  Sad day to be an American  Disgusting ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:52:06Z, And just like that  the Left wanted these United States to be united  again     Forrest Gump,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:50:36Z, I did not have sexual relations with that woman  br   Bill,24.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:48:59Z,So how many comments did they delete ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:48:21Z, The snack that smiles back   Goldfish,27.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:47:24Z,First time see a president to be need so many soldiers to protect him  what is that telling you  You are not elected by the people  What are you afraid of if you didn t do any unlawful things  such a waste of tax payers money  such a big joke for the world  Bye bye America ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:46:24Z,The more we get together  Together  together  The more we get together  br   The happier we     ll be    Raffi,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:46:23Z, quot  Smoke Weed Everyday quot   br      Nate Dogg,11.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:45:24Z, Why are comments in this section based on quotes   Dank Lad,146.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:45:18Z, Do u kiss your mother with that mouth    ninja,11.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:45:04Z, quot ah hell naw they killedt spuchbop quot  br    guy,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:42:51Z, quot Poor kids are just as bright as white kids quot   Joe Biden,7.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:39:19Z,Democrat gets elected  br   Middle East  Aw shit  here we go again,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:39:00Z, quot There     s a snake in my boot  quot  br    woody,57.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:38:11Z,That poor man   he is gonna have to clean up so much   ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:36:29Z, quot The mind is a terrible thing  quot   Bob Nelson  comedian ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:35:59Z, Victory shall be mine    br    br    Stewie Griffin,68.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:34:03Z, quot When you     ve seeing me  you seeing my Father quot    quot I am the way the truth and the life and no one comes to the father except through me quot   br    the Lord Jesus Christ,14.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:31:18Z,Oh when the capital was also stormed during the confirmation of kavenough   hypocrisy at its finest ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:30:46Z,As a Trump supporter I respect him and I wish him the best  After all he is the President now and will have to lead us  I think he means good ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:30:34Z,My gosh  Stop  Stop the CRITISM Trump already left  I read the comments it     s so obvious you are trump supporters  President Biden just started  Let     s move forward,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:29:56Z, quot Why isn     t the potato champion president  quot   Sun Tzu  The Art of War,12.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:27:04Z, Kim  there     s people that are dying    Kourtney Kardashian,38.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:26:46Z, im straight  br    br    circle,33.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:22:49Z,finally  a clip that doesn     t have more dislikes than likes,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:20:14Z,Listening to their speeches  one realises what a world of difference between an elderly statesman           and an estate salesman             br   All     s well that ends well  br               br   Congratulations to President Joe Biden  amp  Vice president Kamala Harris  ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:17:44Z, b  I thought this was America  What  is this a communist country     b  br                      Randy Marsh,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:13:04Z, There s an old Japanese saying     br    br    Old Japanese saying,233.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:12:36Z,Is he going to live in the while house or stay at the nursing home ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:07:39Z,Politicians didn t divide us  it was the people that started judging others based on their political opinions ,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:06:36Z, quot Will you shut up man   Joe Biden,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:05:13Z,I     ve heard more excitement and applause at a new supermarket opening or for a warm up band ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:04:37Z,Cant wait to meet biden maybe I     ll get a hair sniff from him ,10.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:03:36Z, quot So This Is How Liberty Dies   To A Thunderous Applause  quot   br    Padm  Amidala,5.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:02:05Z, quot Why do women have butts on their chests  quot   Son Goku,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:01:59Z, quot Let them eat Ice Cream  quot   Nancy Pelosi,28.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:01:13Z,Ah welcome to the wonderful world of censorship and communist actions,6.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T05:00:31Z, quot You     re a Dog faced pony soldier  quot  Joe Biden br    br   Did I do it right ,30.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:59:59Z,U will Never be Trump ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:59:18Z, quot I don     t work for you  quot  br    Joe Biden,13.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:59:18Z,SO NO AMERICANS SHOWED UP   OUTSIDE OF ARMED TROOPS    SAD,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:58:40Z,Listening to a clip of the commentary sounded so fluffy like a kindergarten teacher talking to kindergarteners in La La Land  The fake media talking about this fake presidency ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:58:10Z, quot Repent  for the Kingdom of Heaven is at hand  quot    The Lord Jesus Christ,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:57:40Z,This made me cry  so heart felt  Please follow through because the pain we all felt is so great  I know these are tough times but let us please unite and not hate each other ,6.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:55:54Z, I came here to watch people from both sides argue to the extreme but everyone is just saying quotes  lame    Me,90.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:53:24Z, quot Man and God met somewhere  both exclaimed  My Creator  quot      IDK ,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:49:57Z, quot has anyone actually died from covid  quot   br    Trisha Paytas,4.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:49:25Z, quot I thought of something funnier than         quot    SpongeBob Squarepants,18.0,1
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:48:27Z,Hi Americans  I     m Benjamin from Malaysia well I stayed up to      am MALAYSIA time just to witness this INAUGURATION ceremony congratulations to President Biden and the people of america  We look forward to see a better USA and a better world,2.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:46:29Z,God bless our President Joe Biden ,3.0,0
LGukNIEIhTU,Watch President Joe Biden's full inauguration speech,2021-01-21T04:46:08Z,Joe Biden was not elected  he was installed just like any other communist leader ,3.0,0
